"Codigo";"Titulo";"Autor";"Editor";"Proveedor";"Tema";"COLECCION";"Cod.Barra";"ISBN";"Ubicacion";"Deposito";"Repos.";"Cant.Propio";"Cant.Terceros";"Cant.Reservados";"Cant.Total";"Ultima Venta";"Dep 1";"Dep 2";"Dep 3";"Dep 4";"Dep 5";"Dep 6";"Dep 7";"Dep 8";"Dep 9";"Dep 10";"Dep 11 Con";"PVP";"Accesorios";"Codigo Prov";""                                                                                                                                                                                              
9789500399937;"NOVELA DE AJEDREZ/L 70 ANIVERSARIO                ";"ZWEIG, S            ";"LOSADA              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09789500399937;"9789500399937";"                   ";"TODOS               ";               0;             25 ;               0;               0;             25 ;"26/05/2021";      25;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   900.00;"NO DEFINIDO ";"             ";" "             
9789871772698;"NOVELA DE LACAN, LA                               ";"BAÑOS ORELLANA, JORG";"EL CUENCO DE PLATA S";"EL CUENCO DE PLATA S";"PSICOLOGIA Y PSICOAN";"ML                  ";09789871772698;"9789871772698";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"14/12/2020";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1250.00;"NO DEFINIDO ";"             ";" "             
9789877387179;"NOVELA DE PERON, LA                               ";"MARTINEZ, TOMAS ELOY";"ALFAGUARA           ";"RANDOM HOUSE        ";"LITERATURA ARGENTINA";"ML                  ";09789877387179;"9789877387179";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"16/07/2021";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2289.00;"NO DEFINIDO ";"             ";" "             
0000000000010;"NOVELA DE UN NOVELISTA, LA/L   *45*               ";"PALACIO VALDEZ      ";"LOSADA              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09780950300290;"9780950300290";"                   ";"TODOS               ";               0;              3 ;               0;               0;              3 ;"01/08/2005";       1;       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;   700.00;"NO DEFINIDO ";"             ";" "             
0008484214861;"NOVELA DEL CLAN BRUJAH                            ";"FLEMING             ";"LA FACTORIA         ";"LOSADA S.A.         ";"CIENCIA FICCION     ";"ML                  ";09788484214861;"9788484214861";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"07/12/2020";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
9789873650147;"NOVELA LUMINOSA, LA                               ";"LEVRERO, M          ";"RANDOM HOUSE        ";"RANDOM HOUSE        ";"LITERATURA UNIVERSAL";"ML                  ";09789873650147;"9789873650147";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"18/11/2020";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1999.00;"NO DEFINIDO ";"             ";" "             
9788475063997;"NOVELAS CONTEMPORÁNEAS IV - BENITO PÉREZ GALDÓS- B";"PEREZ GALDOS, BENITO";"TURNER              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09788475063997;"9788475063997";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  6400.00;"NO DEFINIDO ";"             ";" "             
0008475064000;"NOVELAS CONTEMPORÁNEAS V - BENITO PÉREZ GALDÓS    ";"PÉREZ GALDÓS, BENITO";"TURNER              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";00008475064000;"8475064000   ";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  6400.00;"NO DEFINIDO ";"             ";" "             
9788475057828;"NOVELAS EJEMPLARES 2 TOMOS                        ";"CERVANTES, MIGUEL   ";"LOSADA              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09788475057828;"9788475057828";"                   ";"TODOS               ";               0;             10 ;               0;               0;             10 ;"00/00/0000";      10;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1000.00;"NO DEFINIDO ";"             ";" "             
9789500354011;"NOVELAS, LAS /L (G. CLASICOS)                     ";"KAFKA F.            ";"LOSADA              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09789500354011;"9789500354011";"                   ";"TODOS               ";               0;              8 ;               0;               0;              8 ;"29/07/2021";       8;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1500.00;"NO DEFINIDO ";"             ";" "             
0009500395010;"NOVENTA Y TRES/L                                  ";"HUGO, V             ";"LOSADA ESPAÑA       ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09789500395014;"9789500395014";"                   ";"TODOS               ";               0;             12 ;               0;               0;             12 ;"29/06/2021";      12;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1800.00;"NO DEFINIDO ";"             ";" "             
9788497840958;"NOVIA DE FRANKENSTEIN, LA                         ";"MANGUEL, ALBERTO    ";"GEDISA              ";"LOSADA S.A.         ";"CINE Y TELEVISION   ";"ML                  ";09788497840958;"9788497840958";"                   ";"TODOS               ";               0;              2 ;               0;               0;              2 ;"00/00/0000";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1794.00;"NO DEFINIDO ";"             ";" "             
0009500392194;"NOVUM ORGANUM   *27*   (O.M.P.)                   ";"BACON, FRANCIS      ";"LOSADA              ";"LOSADA S.A.         ";"FILOSOFIA           ";"ML                  ";09789500392198;"9789500392198";"                   ";"TODOS               ";               0;             10 ;               0;               0;             10 ;"02/08/2021";      10;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2200.00;"NO DEFINIDO ";"             ";" "             
9789500398107;"NUBES (GRIEGOS Y LATINOS)                         ";"ARISTOFANES         ";"LOSADA              ";"LOSADA S.A.         ";"A CATALOGAR         ";"ML                  ";09789500398107;"9789500398107";"                   ";"TODOS               ";               0;              9 ;               0;               0;              9 ;"20/04/2021";       9;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1200.00;"NO DEFINIDO ";"             ";" "             
9789500306386;"NUESTRA AMERICA /L *470*                          ";"MARTI, JOSE         ";"LOSADA              ";"LOSADA S.A.         ";"ENSAYO/CRIT.LIT.    ";"ML                  ";09789500306386;"9789500306386";"                   ";"TODOS               ";               0;              5 ;               0;               0;              5 ;"22/10/2020";       5;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
4590000000296;"NUESTRA AMERICA/L             *470*               ";"MARTI, JOSE         ";"LOSADA              ";"LOSADA S.A.         ";"GUIAS VARIAS        ";"ML                  ";09789500306386;"9789500306387";"                   ";"TODOS               ";               0;             11 ;              5 ;               0;             16 ;"16/04/2018";      16;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
9789873743887;"NUESTRA NECESIDAD DE RIMBAUD                      ";"BONNEFOY, YVES      ";"EL CUENCO DE PLATA S";"EL CUENCO DE PLATA S";"ENSAYO/CRIT.LIT.    ";"ML                  ";09789873743887;"9789873743887";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"12/08/2018";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1150.00;"NO DEFINIDO ";"             ";" "             
9788433998859;"NUESTRA PARTE DE NOCHE                            ";"ENRIQUEZ, M.        ";"ANAGRAMA            ";"RIVERSIDE AGENCY S.A";"NOVELAS             ";"ML                  ";09788433998859;"9788433998859";"                   ";"TODOS               ";               0;               0;              8 ;               0;              8 ;"06/08/2021";       8;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1795.00;"NO DEFINIDO ";"             ";" "             
9789876145022;"NUESTRO MAL VIENE DE MAS LEJOS                    ";"BADIOU, ALAIN       ";"CAPITAL INTELECTUAL ";"CAPITAL INTELECTUAL ";"LITERATURA UNIVERSAL";"ML                  ";09789876145022;"9789876145022";"                   ";"TODOS               ";               0;               0;              4 ;               0;              4 ;"08/04/2017";       4;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   750.00;"NO DEFINIDO ";"             ";" "             
9788478448074;"NUESTROS ANTEPASADOS                              ";"CALVINO, I          ";"SIRUELA             ";"GRUPAL              ";"LITERATURA UNIVERSAL";"ML                  ";09788478448074;"9788478448074";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"22/12/2020";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  3000.00;"NO DEFINIDO ";"             ";" "             
